"down2","weighted_distance","num_coverage_players2","time_cat","play_assignment","yards_to_go2","predicted_pct_pcp","play_id","num_coverage_players","away_franchise_id","away_team","def_score_before","defense","defense_franchise_id","distance","down","game_id","home_franchise_id","home_team","is_preseason","off_score_before","offense","offense_franchise_id","play_sequence","player","player_id","playled","position","quarter","rps","season","seconds_left_in_quarter","week","yards_to_go","pass_direction","pass_depth","attempt","run","dropback","yards","yards_after_catch","completion","touchdown","interception","hit_as_threw","pressure","sack","hit","hurry","hit_qb","hurry_qb","sack_qb","bat","spike","drop","thrown_away","lateral","extra_point","no_play","shotgun","pistol","dropback_type","blitz","dropback_depth","time_to_throw","time_to_pressure","play_action","defense_personnel","route","rpo","num_pass_rush_players","screen","primary_coverage","secondary_coverage","coverage_grade","tackle","assisted_tackle","player_interception","pass_breakup","missed_tackles","forced_fumbles","press_coverage","receiver_pressed_player_id","receiver_pressed","receiver_pressed_position","coverage_scheme","mofo_coverage_played","mofo_coverage_shown","contested_target","passer_grade","box_players","seconds_left_in_half","perfectly_covered","pcpoe"
"1","1",8,"2","2","2",0.478068258694529,4601799,8,4,"BUF",21,"MIA",17,5,1,23133,17,"MIA",0,17,"BUF",4,138,"Brandon Jones",43049,"","RCB",4,"P",2022,286,3,23,"R",18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.5,0,0,"3-4-4","9R",0,3,0,0,0,0,0,0,0,0,0,0,0,0,"","","2","O","C",0,-1.5,6,286,1,52.1931741305471
"1","2",6,"2","2","3",0.479191096078769,4603072,6,26,"LA",13,"LA",26,10,1,23144,1,"ARZ",0,0,"ARZ",1,65,"Bobby Wagner",7050,"","MLB",2,"P",2022,272,3,14,"C",-4,1,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",1,5,0.7,0,0,"3-3-5","JL",0,5,1,0,0,0,0,0,0,0,0,0,0,0,"","","3","C","C",0,0,7,272,1,52.0808903921231
"2","1",7,"2","2","3",0.480405041738711,4641404,7,16,"KC",10,"TB",30,2,2,23161,30,"TB",0,21,"KC",16,68,"Mike Edwards",51282,"","SCBR",2,"P",2022,178,4,2,"C",-3,1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,1.5,0,1,"2-4-5","RS",0,4,1,0,0,0.5,0,1,0,0,0,0,0,0,"","","RZ","O","O",0,0,7,178,1,51.9594958261289
"1","2",8,"2","2","1",0.483378597529884,4533322,8,27,"LAC",24,"KC",16,10,1,23114,16,"KC",0,17,"LAC",27,142,"Michael Danna",48415,"","DLT",4,"P",2022,355,2,86,"R",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"SD",0,6,2.4,0,0,"4-2-5","GR",0,3,0,0,0,0,0,0,0,0,0,0,0,0,"","","2","O","O",0,0,6,355,1,51.6621402470116
"1","2",8,"2","2","1",0.483378597529884,4603779,8,26,"LA",20,"LA",26,10,1,23144,1,"ARZ",0,9,"ARZ",1,145,"Derion Kendrick",78022,"","LCB",4,"P",2022,307,3,77,"R",-3,1,0,1,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,1.9,0,0,"2-4-5","0R",0,3,1,0,0,0,0,0,0,0,0,0,0,0,"","","3S","C","O",0,0,6,307,1,51.6621402470116
"3","3",8,"3","2","1",0.483754896203228,4560787,8,32,"WAS",22,"DET",11,19,3,23117,11,"DET",0,0,"WAS",32,79,"Alex Anzalone",11831,"P","FSR",2,"P",2022,46,2,79,"C",2,1,0,1,13,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,9,2.5,0,0,"3-2-6","H6",0,3,0,0,0,0,0,0,0,0,0,0,0,0,"","","3","C","O",0,0,4,46,1,51.6245103796772
"3","3",8,"3","2","1",0.483754896203228,4601843,8,13,"HST",20,"HST",13,16,3,23140,6,"CHI",0,20,"CHI",6,147,"Christian Kirksey",8706,"P","FS",4,"P",2022,120,3,75,"R",-2,1,0,1,7,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,5,1.3,0,0,"3-3-5","1R",0,3,1,0,0,0,0,0,0,0,0,0,0,0,"","","2","O","O",0,0,4,120,1,51.6245103796772
"1","3",6,"2","2","2",0.484553898603634,4639082,6,4,"BUF",20,"BLT",3,15,1,23149,3,"BLT",0,20,"BUF",4,156,"Patrick Queen",57941,"","RLB",4,"P",2022,126,4,41,"R",2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"SD",1,5,1.3,1.2,0,"2-4-5","6R",0,5,0,0,0,0,0,0,0,0,0,0,0,0,"","","3","C","O",0,0,6,126,1,51.5446101396366
"3","3",8,"2","2","3",0.489185625175598,4562081,8,14,"IND",24,"JAX",15,7,3,23116,15,"JAX",0,0,"IND",14,126,"Tyson Campbell",83217,"","RCB",4,"P",2022,389,2,8,"X",0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"SR",0,8,4.4,1.7,0,"3-4-4","",0,3,0,0,0,0,0,0,0,0,0,0,0,0,"","","RZ","O","O",0,0,5,389,1,51.0814374824402
"2","3",8,"3","2","2",0.51109977292198,4563953,8,29,"SEA",20,"SF",28,15,2,23123,28,"SF",0,0,"SEA",29,78,"Tashaun Gipson Sr.",7288,"EH","FSR",2,"P",2022,11,2,50,"R",1,1,0,1,17,16,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"SR",0,10,4,2.8,0,"3-2-6","SA",0,3,0,0,0,0,0,0,0,0,0,0,0,0,"","","P","C","C",0,0,4,11,1,48.890022707802
"2","3",8,"3","2","2",0.51109977292198,4600428,8,4,"BUF",14,"MIA",17,10,2,23133,17,"MIA",0,14,"BUF",4,79,"Xavien Howard",10672,"","LCB",2,"P",2022,14,3,41,"C",5,1,0,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SD",0,4,1.1,0,0,"2-2-7","2R",0,3,0,0,0,0,0,0,0,0,0,0,1,9579,"Stefon Diggs","RWR","2","O","O",0,0,4,14,1,48.890022707802
"2","3",8,"3","2","2",0.51109977292198,4637697,10,22,"NYJ",10,"NYJ",22,10,2,23154,25,"PIT",0,3,"PIT",25,82,"Kwon Alexander",9557,"FG","RLB",2,"P",2022,9,4,56,"C",54,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"SD",0,11,5,4.9,0,"3-2-6","9R",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","","P","O","O",0,0,5,9,1,48.890022707802
"2","3",8,"3","2","2",0.51109977292198,4640089,8,1,"ARZ",3,"ARZ",1,10,2,23157,5,"CAR",0,7,"CAR",5,67,"Isaiah Simmons",42451,"","SCBR",2,"P",2022,116,4,47,"C",4,1,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.1,0,0,"3-4-4","6R",0,3,0,0,0,0,0,0,0,0,0,0,0,0,"","","6L","O","O",0,0,6,116,1,48.890022707802
"2","3",8,"3","2","2",0.51109977292198,4641743,10,16,"KC",41,"KC",16,9,2,23161,30,"TB",0,31,"TB",30,174,"Jaylen Watson",131960,"EG","LCB",4,"P",2022,7,4,45,"R",13,1,0,1,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",1,9,2,0,0,"4-1-6","9R",0,6,0,1,0,0,1,0,0,0,0,0,0,0,"","","P","C","C",0,0,5,7,1,48.890022707802
"1","2",8,"3","2","3",0.536408870331771,4603195,8,2,"ATL",17,"ATL",2,10,1,23142,29,"SEA",0,17,"SEA",29,81,"Adetokunbo Ogundeji",44047,"","RILB",2,"P",2022,45,3,20,"C",0,1,0,1,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.5,0,0,"1-5-5","H6",0,3,0,1,0,-1,0,0,0,0,1,0,0,0,"","","2","O","O",0,0,6,45,1,46.3591129668229
"3","1",5,"2","1","2",0.20501394568212,4560171,5,5,"CAR",6,"NYG",21,1,3,23120,21,"NYG",0,3,"CAR",5,53,"Adoree' Jackson",11773,"","LCB",2,"P",2022,377,2,52,"R",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RR",1,0,1.6,0,0,"3-4-4","1R",0,6,0,1,0,0.5,0,0,0,1,0,0,0,0,"","","0","O","C",0,-0.5,8,377,1,79.498605431788
"3","1",5,"2","1","2",0.20501394568212,4638939,5,27,"LAC",24,"HST",13,2,4,23151,13,"HST",0,27,"LAC",27,143,"Jonathan Owens",66930,"","FS",4,"P",2022,323,4,55,"R",1,1,0,1,21,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RR",1,0,1.7,0,1,"4-2-5","H2",0,6,0,0,0,0,1,0,0,0,0,0,0,0,"","","1","C","C",0,0,7,323,0,-20.501394568212
"3","1",5,"2","1","2",0.20501394568212,4639906,5,1,"ARZ",0,"ARZ",1,1,3,23157,5,"CAR",0,7,"CAR",5,50,"Zaven Collins",77190,"","LILB",2,"P",2022,461,4,33,"L",-3,1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",1,5,1,0,0,"3-4-4","0R",1,6,1,0,0,0,0,0,0,0,0,0,0,0,"","","3","C","C",0,0,8,461,1,79.498605431788
"1","3",7,"3","2","1",0.545531561548979,4524066,7,21,"NYG",13,"TEN",31,20,1,23110,31,"TEN",0,0,"NYG",21,72,"Caleb Farley",61803,"","LCB",2,"P",2022,16,1,77,"C",7,1,0,1,15,8,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,10,3.1,3,0,"2-3-6","XR",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","2","O","O",0,0,4,16,1,45.4468438451021
"1","3",7,"2","2","3",0.550915714459721,4562599,7,30,"TB",20,"TB",30,15,1,23115,20,"NO",0,3,"NO",20,149,"Antoine Winfield Jr.",42475,"","SCBoL",4,"P",2022,195,2,18,"R",11,1,0,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,2,0,0,"2-4-5","3R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","4","O","O",0,0.5,6,195,1,44.9084285540279
"1","3",7,"2","2","3",0.550915714459721,4637681,7,31,"TEN",24,"TEN",31,15,1,23156,14,"IND",0,3,"IND",14,73,"Terrance Mitchell",8888,"","RCB",2,"P",2022,178,4,15,"R",1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.7,0,0,"3-3-5","3R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","4","O","O",0,0,7,178,1,44.9084285540279
"2","3",5,"1","1","2",0.260636852963012,4519062,5,24,"PHI",7,"DET",11,10,2,23104,11,"DET",0,0,"PHI",24,18,"Amani Oruwariye",50533,"","LCB",1,"P",2022,524,1,56,"L",-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",1,7,1.3,0,0,"4-2-5","0R",0,6,1,0,0,0,0,0,0,0,0,0,0,0,"","","0","O","O",0,-0.5,6,1424,1,73.9363147036988
"2","3",5,"1","1","2",0.260636852963012,4524336,5,16,"KC",23,"KC",16,9,2,23109,1,"ARZ",0,7,"ARZ",1,87,"Rashad Fenton",49329,"","SCBoR",3,"P",2022,859,1,73,"C",2,1,0,1,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",1,5,1.3,0,0,"4-2-5","6R",0,6,0,0,0,0,0,0,0,0,0,0,0,0,"","","0","O","O",0,0,4,1759,1,73.9363147036988
"2","3",5,"1","1","2",0.260636852963012,4568437,4,18,"MIN",24,"PHI",24,10,2,23130,24,"PHI",0,7,"MIN",18,131,"James Bradberry",10696,"","RCB",4,"P",2022,562,2,51,"C",3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",1,5,1.3,0,0,"4-2-5","6R",1,7,0,0,0,0,0,0,0,0,0,0,0,0,"","","0","O","C",0,0,7,562,1,73.9363147036988
"2","3",5,"1","1","2",0.260636852963012,4598761,5,11,"DET",0,"DET",11,10,2,23136,18,"MIN",0,0,"MIN",18,13,"Amani Oruwariye",50533,"","LCB",1,"P",2022,574,3,38,"L",3,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,"SD",1,7,2.3,2.1,1,"4-2-5","6R",0,6,0,0,0,0,0,0,0,0,0,0,1,42060,"Irv Smith Jr.","RWR","1","O","O",0,0,6,1474,0,-26.0636852963012
"2","3",5,"1","1","2",0.260636852963012,4598829,5,13,"HST",0,"HST",13,10,2,23140,6,"CHI",0,0,"CHI",6,8,"Jalen Pitre",57737,"","LLB",1,"P",2022,736,3,35,"L",9,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"SD",1,8,4.4,4.2,1,"4-3-4","XR",0,6,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,-0.5,8,1636,1,73.9363147036988
"2","3",5,"1","1","2",0.260636852963012,4636709,5,6,"CHI",7,"NYG",21,8,2,23148,21,"NYG",0,3,"CHI",6,27,"Tae Crowder",35774,"","LCB",1,"P",2022,221,4,23,"X",0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,"SD",1,6,1.1,1,0,"3-4-4","",0,6,1,0,0,0,0,0,0,0,0,0,0,0,"","","0","O","C",0,0,6,1121,1,73.9363147036988
"2","3",5,"1","1","2",0.260636852963012,4637197,5,4,"BUF",3,"BUF",4,9,2,23149,3,"BLT",0,17,"BLT",3,53,"Dane Jackson",32989,"","RCB",2,"P",2022,559,4,50,"X",0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,"SR",1,7,6.5,2,1,"2-4-5","",0,6,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0,7,559,0,-26.0636852963012
"2","3",5,"1","1","2",0.260636852963012,4638280,5,4,"BUF",20,"BLT",3,10,2,23149,3,"BLT",0,13,"BUF",4,116,"Brandon Stephens",45644,"","SCBL",3,"P",2022,279,4,32,"C",-2,1,0,1,14,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",1,6,1.2,0,0,"2-4-5","1R",0,6,1,0,0,0,0,0,0,0,0,0,0,0,"","","0","O","C",0,0,6,1179,1,73.9363147036988
"2","3",5,"1","1","2",0.260636852963012,4638587,5,4,"BUF",20,"BLT",3,9,2,23149,3,"BLT",0,20,"BUF",4,129,"Marlon Humphrey",11771,"","RCB",4,"P",2022,863,4,49,"R",25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",1,8,2.3,0,0,"2-4-5","9R",0,6,0,0,0,0,0,0,0,0,0,0,1,55410,"Gabriel Davis","LWR","1","C","C",0,-0.5,7,863,1,73.9363147036988
"2","3",5,"1","1","2",0.260636852963012,4638722,5,29,"SEA",31,"DET",11,10,2,23155,11,"DET",0,38,"SEA",29,136,"Kerby Joseph",83239,"","FSR",4,"P",2022,694,4,48,"C",30,1,0,1,34,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",1,10,2.6,2.4,0,"4-2-5","8R",0,6,0,0,0,0,0,0,0,0,0,0,0,0,"","","0","O","O",0,0.5,6,694,0,-26.0636852963012
"2","3",8,"3","1","2",0.330100329970454,4562878,8,17,"MIA",42,"MIA",17,10,2,23118,3,"BLT",0,38,"BLT",3,160,"Jevon Holland",83873,"","FSR",4,"P",2022,8,2,60,"C",6,1,0,1,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,6,1.4,0,0,"1-3-7","2R",0,3,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0,4,8,1,66.9899670029546
"2","3",8,"3","1","2",0.330100329970454,4572821,8,25,"PIT",13,"CLV",8,10,2,23131,8,"CLV",0,14,"PIT",25,79,"John Johnson III",11847,"","FSL",2,"P",2022,12,3,43,"L",23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,10,3.6,0,0,"3-2-6","7R",0,3,0,0,0,0,0,0,0,0,0,0,0,0,"","","2M","O","O",0,0,4,12,1,66.9899670029546
"2","3",8,"3","1","2",0.330100329970454,4600172,8,3,"BLT",14,"BLT",3,10,2,23138,19,"NE",0,10,"NE",19,71,"Marlon Humphrey",11771,"","RCB",2,"P",2022,15,3,64,"C",21,1,0,1,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,9,3,0,0,"1-3-7","4R",0,3,0,0,0,0,0,0,0,0,0,0,1,9447,"DeVante Parker","LWR","1","C","C",0,0.5,4,15,0,-33.0100329970454
"2","3",8,"3","1","2",0.330100329970454,4600634,10,7,"CIN",20,"CIN",7,10,2,23132,22,"NYJ",0,6,"NYJ",22,96,"Trey Hendrickson",11858,"FG","RCB",2,"P",2022,7,3,34,"X",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"SD",0,9,2.6,0,0,"4-1-6","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","","2","O","O",0,0,2,7,1,66.9899670029546
"2","3",7,"1","1","3",0.329695342062504,4524612,7,23,"LV",10,"LV",23,10,2,23112,27,"LAC",0,17,"LAC",27,91,"Roderic Teamer",51405,"TD","RLB",3,"P",2022,410,1,18,"L",12,1,0,1,18,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SL",1,5,3.8,2,1,"4-1-6","SA",1,4,0,1,0,-1,0,0,0,0,0,0,0,0,"","","1","C","C",1,0.5,7,1310,1,67.0304657937496
"2","3",7,"1","1","3",0.329695342062504,4559484,7,19,"NE",0,"PIT",25,8,2,23121,25,"PIT",0,0,"NE",19,16,"Devin Bush",27375,"","LILB",1,"P",2022,455,2,15,"L",4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,1.9,0,0,"3-3-5","3R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0,6,1355,0,-32.9695342062504
"2","3",7,"1","1","3",0.329695342062504,4561140,7,32,"WAS",22,"DET",11,10,2,23117,11,"DET",0,0,"WAS",32,90,"Tracy Walker",51266,"","FS",3,"P",2022,825,2,20,"C",-1,1,0,1,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,6,1.5,0,1,"4-2-5","0R",0,4,1,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0,7,1725,1,67.0304657937496
"2","3",7,"1","1","3",0.329695342062504,4565004,7,1,"ARZ",7,"ARZ",1,8,2,23125,23,"LV",0,20,"LV",23,107,"Byron Murphy Jr.",44027,"","RCB",3,"P",2022,201,2,16,"R",3,1,0,1,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.4,0,0,"3-3-5","12R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","B","O","C",0,0,6,1101,0,-32.9695342062504
"2","3",7,"1","1","3",0.329695342062504,4599662,7,4,"BUF",7,"MIA",17,9,2,23133,17,"MIA",0,7,"BUF",4,43,"Brandon Jones",43049,"","SSR",2,"P",2022,768,3,9,"L",-1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,1.5,0,0,"2-4-5","H3",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","B","O","O",0,0,6,768,1,67.0304657937496
"2","3",7,"1","1","3",0.329695342062504,4601046,7,4,"BUF",14,"MIA",17,11,2,23133,17,"MIA",0,14,"BUF",4,105,"Brandon Jones",43049,"","SCBR",3,"P",2022,235,3,11,"R",14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,2,0,0,"3-3-5","9B",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","B","O","O",0,1,6,1135,1,67.0304657937496
"2","3",7,"1","1","3",0.329695342062504,4638848,7,22,"NYJ",20,"PIT",25,11,2,23154,25,"PIT",0,10,"NYJ",22,138,"Levi Wallace",25445,"","LCB",4,"P",2022,496,4,11,"C",-2,1,0,1,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,5,1.3,0,0,"2-4-5","0R",0,4,1,1,0,-0.5,0,0,0,0,0,0,1,47961,"Braxton Berrios","RWR","1","C","C",0,0,6,496,1,67.0304657937496
"1","2",8,"3","2","2",0.486663394116608,4520450,8,20,"NO",7,"NO",20,10,1,23107,2,"ATL",0,13,"ATL",2,78,"Justin Evans",11805,"","ROLB",2,"P",2022,23,1,61,"C",18,1,0,1,31,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,9,2.8,0,0,"3-2-6","4R",0,3,0,0,0,0,0,0,0,0,0,0,0,0,"","","2","O","C",0,0.5,8,23,0,-48.6663394116608
"1","2",8,"3","2","2",0.486663394116608,4522710,8,20,"NO",27,"NO",20,10,1,23107,2,"ATL",0,26,"ATL",2,172,"Bradley Roby",8666,"FGM","SCBL",4,"P",2022,6,1,65,"C",3,1,0,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,1.7,0,0,"3-1-7","XR",0,3,1,0,0,0,0,0,0,0,0,0,0,0,"","","2","O","O",0,0,3,6,1,51.3336605883392
"1","2",8,"3","2","2",0.486663394116608,4600334,8,16,"KC",14,"KC",16,10,1,23134,14,"IND",0,10,"IND",14,76,"Tershawn Wharton",40292,"","LOLB",2,"P",2022,93,3,65,"X",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,10,3.1,2.8,0,"4-1-6","",0,3,0,0,0,0,0,0,0,0,0,0,0,0,"","","2","O","O",0,0,6,93,1,51.3336605883392
"1","2",8,"3","2","2",0.486663394116608,4639244,8,22,"NYJ",24,"NYJ",22,10,1,23154,25,"PIT",0,20,"PIT",25,163,"C.J. Mosley",8652,"IN","LCB",4,"P",2022,8,4,48,"R",54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,11,4.1,0,0,"3-2-6","9R",0,3,0,0,0,0,0,0,0,0,0,0,0,0,"","","P","O","O",0,0,3,8,1,51.3336605883392
"1","2",8,"3","2","2",0.486663394116608,4640245,9,19,"NE",10,"NE",19,10,1,23159,12,"GB",0,7,"GB",12,75,"Devin McCourty",5552,"EH","FSR",2,"P",2022,7,4,65,"C",-1,1,0,1,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,6,1,0,0,"1-3-7","0R",0,2,1,0,0,0,0,0,0,0,0,0,0,0,"","","P","O","O",0,0,4,7,1,51.3336605883392
"1","2",8,"3","2","2",0.486663394116608,4641479,8,16,"KC",17,"TB",30,10,1,23161,30,"TB",0,28,"KC",16,88,"Lavonte David",7060,"EH","SCBoR",2,"P",2022,4,4,58,"X",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,11,2.8,2.5,0,"1-4-6","",0,3,0,0,0,0,0,0,0,0,0,0,1,7844,"Travis Kelce","SLoWR","P","C","C",0,0,4,4,1,51.3336605883392
"3","3",8,"1","2","1",0.450372552063054,4519213,8,20,"NO",0,"NO",20,10,3,23107,2,"ATL",0,3,"ATL",2,19,"Kaden Elliss",51485,"P","LILB",1,"P",2022,514,1,79,"C",-2,1,0,1,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,5,1.1,0,0,"3-2-6","0R",0,3,1,0,0,0,0,0,0,0,0,0,0,0,"","","2","O","O",0,0,6,1414,1,54.9627447936946
"3","3",8,"1","2","1",0.450372552063054,4559457,8,32,"WAS",3,"DET",11,17,3,23117,11,"DET",0,0,"WAS",32,21,"Tracy Walker",51266,"P","FSL",1,"P",2022,431,2,91,"L",0,1,0,1,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,1.4,0,0,"3-2-6","0R",0,3,1,0,0,0,0,0,0,0,0,0,0,0,"","","3","C","O",0,0,4,1331,1,54.9627447936946
"3","3",8,"1","2","1",0.450372552063054,4559467,8,30,"TB",3,"NO",20,10,3,23115,20,"NO",0,0,"TB",30,16,"Bradley Roby",8666,"","RCB",1,"P",2022,496,2,75,"R",23,1,0,1,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.4,0,0,"3-2-6","9B",0,3,0,0,0,0,0,0,0,0,0,0,1,44771,"Russell Gage","LWR","2","O","O",0,1,6,1396,0,-45.0372552063054
"3","3",8,"1","2","1",0.450372552063054,4560118,8,32,"WAS",15,"DET",11,16,3,23117,11,"DET",0,0,"WAS",32,49,"Mike Hughes",34057,"P","SCBoL",2,"P",2022,773,2,81,"R",4,1,0,1,13,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,9,2.8,0,0,"3-2-6","1R",0,3,0,1,0,0,0,1,0,0,0,0,0,0,"","","3","C","O",0,0,4,773,1,54.9627447936946
"3","3",8,"1","2","1",0.450372552063054,4560883,8,5,"CAR",6,"CAR",5,11,3,23120,21,"NYG",0,6,"NYG",21,77,"Brian Burns",44522,"P","SCBoL",3,"P",2022,818,2,76,"C",12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.6,0,0,"4-2-5","6R",0,3,0,0,0,0,0,0,0,0,0,0,0,0,"","","2","O","C",0,-0.5,5,1718,0,-45.0372552063054
"3","3",8,"1","2","1",0.450372552063054,4563983,8,1,"ARZ",10,"LV",23,21,3,23125,23,"LV",0,0,"ARZ",1,46,"Nate Hobbs",55948,"P","RCB",2,"P",2022,568,2,76,"C",1,1,0,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.6,0,0,"3-1-7","1R",0,3,0,0,0,0,0,0,0,0,0,0,0,0,"","","4","O","O",0,0,3,568,1,54.9627447936946
"3","3",8,"1","2","1",0.450372552063054,4601258,8,11,"DET",24,"DET",11,19,3,23136,18,"MIN",0,14,"MIN",18,130,"Mike Hughes",34057,"P","SCBoL",4,"P",2022,826,3,83,"C",2,1,0,1,16,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.3,0,0,"3-2-6","H7",0,3,0,0,0,0,0,0,0,0,0,0,0,0,"","","3","C","C",0,0,4,826,1,54.9627447936946
